Tag	1_lambda	BioSample	BioSpecimen	Chao1	Chao1_LB	Chao1_UL	Hprime	Molecule	MoleculeType	Obs	Site	WGS_Hprime	qD	site_norm
SRS013437	39.9496564063906	SRS013437	700016349	2537.99344978166	2326.41552091206	2797.07189088966	5.32960604140464	DNA	G	1384	Attached/Keratinized gingiva		1384	attached_keratinized_gingiva
SRS045638	22.182728405654	SRS045638	700108847	3138.26578947368	2799.57620179986	3552.29521016412	5.20090025322351	DNA	G	1277	Buccal mucosa		1277	buccal_mucosa
SRS022398	46.1289613564494	SRS022398	700098273	1597.04368932039	1393.18471734943	1866.64053712501	5.04876244076011	DNA	G	761	Tongue dorsum		761	tongue_dorsum
SRS057539	42.8940452724874	SRS057539	700038857	1804.72012578616	1629.53215469435	2027.89759199559	5.38068478199465	DNA	G	990	Tongue dorsum		990	tongue_dorsum
SRS016186	22.3274336283186	SRS016186	700024849	110	70.7195433118055	211.698854074049	3.48046124602932	DNA	G	46	L_Antecubital fossa		46	left_antecubital_fossa
SRS015941	83.78613734285	SRS015941	700024596	1723.903125	1556.89207975043	1937.02601427778	5.61966641291177	DNA	G	952	Tongue dorsum		952	tongue_dorsum
SRS017178	8.09192562895605	SRS017178	700033745	604.627272727273	550.610456725949	690.150427365444	3.64285002557034	DNA	G	458	Vaginal introitus		458	vaginal_introitus
SRS021777	22.5777010619934	SRS021777	700097490	1189.40454545455	1046.67013845918	1380.22615305935	4.88615077601771	DNA	G	623	Attached/Keratinized gingiva		623	attached_keratinized_gingiva
SRS068855	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA
SRS052202	118.004419876618	SRS052202	700109570	2717.80285714286	2418.31274019079	3087.95667052838	6.14013784779796	DNA	G	1149	Hard palate		1149	hard_palate
SRS048978	126.716579007547	SRS048978	700105674	1973.79781420765	1788.56947156918	2206.18253195158	5.83212589588714	DNA	G	1061	Throat		1061	throat
SRS013961	218.425683726442	SRS013961	700021316	4018.3648989899	3784.56056919236	4292.91615135463	6.5159895134816	DNA	G	2443	Palatine Tonsils		2443	palatine_tonsils
SRS014795	17.0724775254092	SRS014795	700023449	1399.17307692308	1234.08780195427	1619.52872747917	4.39559611147002	DNA	G	741	R_Retroauricular crease		741	right_retroauricular_crease
SRS015225	4.41724788524209	SRS015225	700023880	602.183673469388	504.892929277605	750.94724449891	2.97312677951671	DNA	G	321	Posterior fornix		321	posterior_fornix
SRS017165	85.2595381673417	SRS017165	700033732	4071.92388059701	3777.52843691065	4418.67038955715	5.86867312772273	DNA	G	2122	Tongue dorsum		2122	tongue_dorsum
SRS013245	55.9883902717551	SRS013245	700015952	1601.52941176471	1422.6156340972	1832.6947776347	5.50925775348692	DNA	G	810	Palatine Tonsils		810	palatine_tonsils
SRS044190	21	SRS044190	700110004	21	NA	NA	3.04452243772342	DNA	G	21	R_Antecubital fossa		21	right_antecubital_fossa
SRS024502	25.5156380071691	SRS024502	700101648	1640.51680672269	1436.9691121725	1905.53862999541	4.74957832726602	DNA	G	763	Palatine Tonsils		763	palatine_tonsils
SRS063282	30.0647723096663	SRS063282	700111829	800.121212121212	683.409059121182	968.546570063202	4.74272358129261	DNA	G	420	Anterior nares		420	anterior_nares
SRS058054	111.34546766628	SRS058054	700107936	2610.84502923977	2331.40102616941	2957.75825783037	5.77309962116745	DNA	G	1174	Tongue dorsum		1174	tongue_dorsum
SRS016345	29.9985803808634	SRS016345	700032009	2498.5625	2172.49868141638	2912.16664729385	5.3662485395225	DNA	G	958	Hard palate		958	hard_palate
SRS051417	19.2552816802787	SRS051417	700038952	744.010416666667	634.754915202322	910.174070146004	3.79235039275743	DNA	G	425	R_Retroauricular crease		425	right_retroauricular_crease
SRS064547	169.974150886684	SRS064547	700111509	2131.07407407407	1820.56909777687	2532.57202148342	6.06786439720492	DNA	G	761	Saliva		761	saliva
SRS023175	10.0637741383328	SRS023175	700099306	1117.00657894737	949.064835800384	1349.6277614247	3.90454826380446	DNA	G	513	Anterior nares		513	anterior_nares
SRS018239	47.3541088158028	SRS018239	700035646	1592.125	1372.02119173247	1883.15733435174	5.18295629287714	DNA	G	689	Throat		689	throat
SRS015320	5.19648959020333	SRS015320	700023975	538.962264150943	462.507600770734	656.72435922206	3.07321453647861	DNA	G	321	Posterior fornix		321	posterior_fornix
SRS013326	51.3293256258965	SRS013326	700016045	3094.99644128114	2867.22188195655	3368.87857343866	5.69075365819857	DNA	G	1742	Subgingival plaque		1742	subgingival_plaque
SRS045587	16.8970743382503	SRS045587	700107776	3174.5641025641	2962.89012435062	3427.92222321939	4.78646036737654	DNA	G	1888	R_Antecubital fossa		1888	right_antecubital_fossa
SRS064873	99.000202222132	SRS064873	700113020	2725.97940074906	2509.6831813734	2987.53518839403	6.04513950135438	DNA	G	1476	Palatine Tonsils		1476	palatine_tonsils
SRS017452	38.2961066000415	SRS017452	700034185	438.794117647059	392.15809319589	514.758279903295	4.57514544881605	DNA	G	318	Vaginal introitus		318	vaginal_introitus
SRS052858	7.68657545948531	SRS052858	700105101	3613.55581395349	3273.82147504293	4024.7209531212	3.69725650714257	DNA	G	1658	Buccal mucosa		1658	buccal_mucosa
SRS022545	3.36917515582998	SRS022545	700098450	692.559322033898	587.378546021472	847.940064614296	2.67530862015012	DNA	G	367	Posterior fornix		367	posterior_fornix
SRS016986	6.49839900796704	SRS016986	700033493	1558.54294478528	1430.95770268206	1723.38120680923	3.74189469548762	DNA	G	994	Vaginal introitus		994	vaginal_introitus
SRS023170	249.169888682688	SRS023170	700099301	3326.37873754153	3093.33036787014	3605.01609249462	6.59639010407022	DNA	G	1902	Subgingival plaque		1902	subgingival_plaque
SRS065682	9.75404546034386	SRS065682	700111230	2056.53289473684	1696.16644162053	2539.16265371838	4.47599942365806	DNA	G	634	Buccal mucosa		634	buccal_mucosa
SRS023663	14.2338601793589	SRS023663	700099970	706.056603773585	589.249660893991	880.130624615348	3.52550819807803	DNA	G	351	L_Retroauricular crease		351	left_retroauricular_crease
SRS023032	24.0211648373759	SRS023032	700099066	1728.31954887218	1525.90076019975	1988.94734700212	4.70724706074626	DNA	G	822	Hard palate		822	hard_palate
SRS075093	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA
SRS013942	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3.45419966128525	NA	NA
SRS015846	11.9034201748915	SRS015846	700024501	2351.00995024876	2138.18847402602	2614.31466611721	4.54809830492037	DNA	G	1241	Hard palate		1241	hard_palate
SRS013630	32.0840419657648	SRS013630	700016708	365.076923076923	280.156365295541	512.621037232226	4.25881704449603	DNA	G	165	L_Antecubital fossa		165	left_antecubital_fossa
SRS024613	51.5819077054409	SRS024613	700101904	2033.23188405797	1789.6496107695	2343.28180954117	5.34790704995707	DNA	G	897	Hard palate		897	hard_palate
SRS018243	20.2126087734169	SRS018243	700035650	577.112244897959	482.867738547399	721.575219863587	4.05090514506561	DNA	G	306	R_Retroauricular crease		306	right_retroauricular_crease
SRS014899	8.42179114553768	SRS014899	700023554	663.166666666667	557.175437034036	824.724195172418	3.63570144063525	DNA	G	355	L_Antecubital fossa		355	left_antecubital_fossa
SRS016793	32.6963256120391	SRS016793	700033006	2727.96385542169	2514.18585484699	2987.9425101058	5.20797085230111	DNA	G	1525	Attached/Keratinized gingiva		1525	attached_keratinized_gingiva
SRS017817	4.13971905804633	SRS017817	700034922	883.1	730.952168164931	1104.77422314737	3.07991863748178	DNA	G	398	R_Retroauricular crease		398	right_retroauricular_crease
SRS055436	32.8133603979835	SRS055436	700108914	887.915584415584	778.355027309221	1043.40414909478	4.49513319260254	DNA	G	517	Anterior nares		517	anterior_nares
SRS019865	13.7848101265823	SRS019865	700038341	80.6428571428571	51.7775613398348	162.317664114904	3.17656522811963	DNA	G	36	L_Antecubital fossa		36	left_antecubital_fossa
SRS012782	87.8440661689885	SRS012782	700014786	3239.28378378378	2959.464448743	3575.29318548417	6.08970805902145	DNA	G	1566	Hard palate		1566	hard_palate
SRS021355	127.499234784922	SRS021355	700097013	1803.1178343949	1622.97799511175	2032.57598209877	5.80432185684464	DNA	G	965	Subgingival plaque		965	subgingival_plaque
SRS020401	99.2495279968974	SRS020401	700095724	2182.27388535032	1940.90651856518	2485.88914184789	5.83605856977932	DNA	G	1005	Hard palate		1005	hard_palate
SRS052842	76.5593892194282	SRS052842	700110426	3018.55585106383	2693.88752725966	3416.32940567761	5.75133216635177	DNA	G	1252	Hard palate		1252	hard_palate
SRS018312	9.66783008427682	SRS018312	700035746	510.5	396.682125653696	700.663620669342	3.42576354572089	DNA	G	227	Anterior nares		227	anterior_nares
SRS062694	15.2832467269413	SRS062694	700114122	480.118421052632	409.716818098073	595.694371791691	3.71098687446218	DNA	G	300	Mid vagina		300	mid_vagina
SRS020628	78.0499451821177	SRS020628	700096053	1842.01298701299	1635.72642911312	2103.65622624781	5.86238743858451	DNA	G	867	Tongue dorsum		867	tongue_dorsum
SRS022654	12.2687884767005	SRS022654	700098606	1355.64204545455	1155.87587192783	1624.94681789718	4.09561269518171	DNA	G	582	Hard palate		582	hard_palate
SRS142973	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA
SRS016511	30.0570683537811	SRS016511	700032238	1319.11320754717	1143.78309902122	1551.92577393685	5.1390569203796	DNA	G	609	L_Antecubital fossa		609	left_antecubital_fossa
SRS013331	72.0353077818506	SRS013331	700016050	1972.53640776699	1831.11397673773	2150.44815460838	5.30648580251278	DNA	G	1283	Anterior nares		1283	anterior_nares
SRS047155	25.9793118101054	SRS047155	700101786	752.186274509804	631.182530841469	933.152972658525	4.1741941644361	DNA	G	387	R_Retroauricular crease		387	right_retroauricular_crease
SRS023416	98.2437502143273	SRS023416	700099603	1491.03461538462	1336.70155165579	1692.84350309947	5.61985476283322	DNA	G	835	Subgingival plaque		835	subgingival_plaque
SRS016695	92.8895802200785	SRS016695	700032640	2280.08	2018.0130481667	2610.07791213864	5.74896847161772	DNA	G	1007	Saliva		1007	saliva
SRS049147	57.7300970364651	SRS049147	700102591	2647.62189054726	2399.83028124693	2952.38042934286	5.58039576086123	DNA	G	1322	Tongue dorsum		1322	tongue_dorsum
SRS017450	35.2568942941834	SRS017450	700034183	1233.14285714286	1077.42115312503	1441.41795828604	5.28077602397692	DNA	G	616	R_Antecubital fossa		616	right_antecubital_fossa
SRS024197	13.2040382571733	SRS024197	700101084	2408.40285714286	2156.38267602149	2721.82601142376	4.50547646947074	DNA	G	1122	Buccal mucosa		1122	buccal_mucosa
SRS013927	161.697712827185	SRS013927	700021282	1460.8125	1319.66180073956	1642.48601366608	5.98676448910029	DNA	G	828	Tongue dorsum		828	tongue_dorsum
SRS062783	249.430979584191	SRS062783	700111585	2651.73255813953	2290.33526236694	3108.23263687471	6.3725507854832	DNA	G	917	Throat		917	throat
SRS013755	117.833260064059	SRS013755	700016914	1817.25352112676	1625.03365712706	2063.72690949989	5.74639755419214	DNA	G	944	Supragingival plaque		944	supragingival_plaque
SRS144424	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA
SRS018240	105.15940761567	SRS018240	700035647	2238.66666666667	1982.25277100116	2562.42796235331	5.86985502144298	DNA	G	1006	Supragingival plaque		1006	supragingival_plaque
SRS147126	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA
SRS019753	140.97120828583	SRS019753	700038229	1823.13805970149	1611.0197833741	2095.48789100709	5.93531788614346	DNA	G	864	Saliva		864	saliva
SRS021586	32.1013481472452	SRS021586	700097298	2163.89226519337	1945.96619465485	2435.6659463412	5.2998885308007	DNA	G	1064	Hard palate		1064	hard_palate
SRS017202	682.785739708155	SRS017202	700033808	3439.2024291498	3105.60032607245	3838.94642073931	6.96746437383421	DNA	G	1423	Saliva		1423	saliva
SRS142957	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA
SRS021055	71.3923249956743	SRS021055	700096602	1464	1233.94937769031	1775.22761340149	5.30891647203754	DNA	G	582	Supragingival plaque		582	supragingival_plaque
SRS050777	5.89224704563039	SRS050777	700109942	431.409090909091	348.87329764065	568.497437038387	2.88394507526792	DNA	G	224	Posterior fornix		224	posterior_fornix
SRS063762	4	SRS063762	700113494	4	NA	NA	1.38629436111989	DNA	G	4	Subgingival plaque		4	subgingival_plaque
SRS015164	10.0612118788305	SRS015164	700023819	1058.2256097561	933.176826109725	1232.73152308474	4.05945781139804	DNA	G	617	R_Antecubital fossa		617	right_antecubital_fossa
SRS022348	26.6151722565896	SRS022348	700098214	1983.61258278146	1769.21256708016	2255.60047498144	5.09371801792098	DNA	G	971	Subgingival plaque		971	subgingival_plaque
SRS072366	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA
SRS045190	15.6857851881025	SRS045190	700108238	898.007142857143	775.898739314922	1072.26849485712	3.73826711610519	DNA	G	490	Mid vagina		490	mid_vagina
SRS072371	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA
SRS062949	18.337544045159	SRS062949	700111765	1175.66822429907	1046.45272950513	1349.95463574448	4.42055482379809	DNA	G	676	Mid vagina		676	mid_vagina
SRS055998	10.2035197250232	SRS055998	700108969	1643.61157024793	1453.74019733083	1891.18875176747	4.37671905139118	DNA	G	829	R_Retroauricular crease		829	right_retroauricular_crease
SRS019478	44.1640356341455	SRS019478	700037949	1979.28571428571	1780.89525098628	2230.30223166994	5.31591042442375	DNA	G	1033	L_Retroauricular crease		1033	left_retroauricular_crease
SRS024200	30.7806827379345	SRS024200	700101087	2245.50264550265	2043.23647912468	2497.58589027542	5.22511568320733	DNA	G	1222	Throat		1222	throat
SRS016571	15.7891226602451	SRS016571	700032324	1913.18560606061	1676.1166805543	2216.59920017141	4.44147417531186	DNA	G	829	Buccal mucosa		829	buccal_mucosa
SRS016508	171.266310926654	SRS016508	700032235	1455.24590163934	1287.18069712106	1675.5042333701	5.83692896994022	DNA	G	746	Subgingival plaque		746	subgingival_plaque
SRS015373	20.15205315935	SRS015373	700024028	2158.94277108434	1944.8815017241	2428.15297196494	5.10369610538697	DNA	G	1114	Hard palate		1114	hard_palate
SRS052651	88.5283007306876	SRS052651	700106934	1847.16438356164	1645.31924681481	2104.7190608488	5.46424126922591	DNA	G	914	Hard palate		914	hard_palate
SRS019808	84.9519231591156	SRS019808	700038284	1762.25263157895	1616.6276894033	1946.46118988697	5.49047518716297	DNA	G	1067	Stool		1067	stool
SRS064853	15.6699922277461	SRS064853	700111165	1568.496	1394.10392095677	1796.04729735824	4.60782125470134	DNA	G	822	Attached/Keratinized gingiva		822	attached_keratinized_gingiva
SRS065099	112.072588759523	SRS065099	700110824	1453.02380952381	1215.97230102283	1771.87398385007	5.82273422439682	DNA	G	529	Supragingival plaque		529	supragingival_plaque
SRS017816	4.56846473662903	SRS017816	700034921	1212.66901408451	1015.60855051252	1485.78152626443	3.29974424147495	DNA	G	505	L_Retroauricular crease		505	left_retroauricular_crease
SRS023719	119.431224658311	SRS023719	700100026	2559.91379310345	2249.59136809788	2949.52214915606	5.98165972292331	DNA	G	1035	Saliva		1035	saliva
SRS015790	24.8847861375681	SRS015790	700024445	1251.72727272727	1117.17589641664	1434.40526490974	4.54172154046912	DNA	G	741	R_Retroauricular crease		741	right_retroauricular_crease
SRS015852	139.253512012919	SRS015852	700024507	2565.00952380952	2339.39458123991	2842.49157802182	6.00850686312161	DNA	G	1358	Subgingival plaque		1358	subgingival_plaque
SRS047462	40.1125309144523	SRS047462	700110005	1515.5931372549	1324.75017043382	1769.04208141143	4.77098461685166	DNA	G	743	Anterior nares		743	anterior_nares
SRS064912	40.6232567060304	SRS064912	700111042	880.880434782609	707.190904034534	1139.029151783	4.44955764408486	DNA	G	350	L_Antecubital fossa		350	left_antecubital_fossa
SRS017053	35.551529964549	SRS017053	700033566	1998.356	1747.11293574632	2320.91547460798	5.17809466555712	DNA	G	862	Hard palate		862	hard_palate
SRS018780	1.87820367430256	SRS018780	700037247	60.25	27.1981955039633	212.06659700056	1.31986877481418	DNA	G	18	L_Retroauricular crease		18	left_retroauricular_crease
SRS013338	29.4326474994427	SRS013338	700016057	1895.72660098522	1751.98205044803	2076.63511354688	4.87247189653951	DNA	G	1196	Posterior fornix		1196	posterior_fornix
SRS097887	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA		NA	NA
SRS013138	18.5829226828932	SRS013138	700015759	1012.75675675676	880.151927660115	1199.60787964125	4.32062936285489	DNA	G	556	Vaginal introitus		556	vaginal_introitus
SRS012735	27.0549638431907	SRS012735	700014605	3713.41860465116	3400.97815466249	4087.37158050689	5.26258985620558	DNA	G	1814	Palatine Tonsils		1814	palatine_tonsils
SRS012763	39.6259242034069	SRS012763	700014746	2477.89043824701	2281.97100478731	2716.84313646662	5.40341852603149	DNA	G	1390	Throat		1390	throat
SRS055909	186.517478265884	SRS055909	700109634	2554.26373626374	2364.18773498963	2784.92543069028	6.2408467708099	DNA	G	1474	Subgingival plaque		1474	subgingival_plaque
SRS013158	72.6442707467157	SRS013158	700015857	945.686746987952	819.972589393398	1120.79278983639	5.19568104173396	DNA	G	500	Stool		500	stool
SRS013480	170.694465940434	SRS013480	700016460	2289.93288590604	2024.28223766028	2624.4808207772	6.09593789357759	DNA	G	1000	Saliva		1000	saliva
SRS020861	80.6113921355949	SRS020861	700096372	1871.140625	1648.06582969645	2158.2542216483	5.52822720323081	DNA	G	871	Throat		871	throat
SRS055582	305.054206618731	SRS055582	700108908	3239.55033557047	2997.75845878923	3528.46122352044	6.56616132893464	DNA	G	1757	Supragingival plaque		1757	supragingival_plaque
SRS018773	33.4449964333368	SRS018773	700037240	1774.81531531532	1543.62572996502	2076.36668840666	4.81260696406635	DNA	G	784	Hard palate		784	hard_palate
SRS017150	21.9049981325784	SRS017150	700033712	1067.51869158879	943.650490318804	1235.01922583788	4.46874691663609	DNA	G	592	L_Antecubital fossa		592	left_antecubital_fossa
SRS021952	125.692083651046	SRS021952	700097692	2743.99180327869	2447.89103682054	3108.70222531064	6.17944460248433	DNA	G	1170	Saliva		1170	saliva
SRS022533	17.55346865304	SRS022533	700098438	873.222972972973	751.903496741924	1045.13797479179	4.02641887258565	DNA	G	461	Attached/Keratinized gingiva		461	attached_keratinized_gingiva
SRS057760	13.3021582733813	SRS057760	700106174	244.166666666667	160.265380214161	420.369674406313	3.68826837662924	DNA	G	84	R_Antecubital fossa		84	right_antecubital_fossa
SRS063040	225.817810086323	SRS063040	700110812	1336.36507936508	1086.70053230682	1684.08269212019	5.85888784364366	DNA	G	451	Stool		451	stool
